eg_property_id,acquisition_date,lob,rating,review_title,review_text
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,3/3/24,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,it’s nice 
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,3/2/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 5.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,3/2/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 5.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,nice hotel with great nearby stores and restaurants within walking distance!
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2/16/24,HOTEL,"{""overall"": 2.0, ""roomcleanliness"": 2.0, ""service"": 0.0, ""roomcomfort"": 0.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 3.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,no toilet paper in bathroom tv and phone didn’t work when we arrived 
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,1/29/24,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 4.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 5.0, ""communication"": 0.0, ""ecofriendliness"": 5.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,역시 깨끗하고 편안한 숙소 로마 테르미니역 근처에서 최고입니다 테르미니역 지하 슈퍼마켓 가깝고 근처 식당 슈퍼 다 가깝고 좋습니다 로마시내관광 투어버스는 가성비가 안나옵니다 한정거장 갔다가 내려서 관광하고 다시 타려면 대기시간이 너무 길고 관광지와 정류장 거리가 있어서 몇번 이용 못하고 하루 끝남
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,3/15/24,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 4.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,3/2/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 4.0, ""service"": 4.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 4.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,great location.  good staff.  clean and safe hotel.
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,3/2/23,HOTEL,"{""overall"": 3.0, ""roomcleanliness"": 2.0, ""service"": 4.0, ""roomcomfort"": 0.0, ""hotelcondition"": 2.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 3.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,3/2/23,HOTEL,"{""overall"": 3.0, ""roomcleanliness"": 4.0, ""service"": 3.0, ""roomcomfort"": 4.0, ""hotelcondition"": 3.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}","not so bad hotel, may be a two stars rated ","it was a bit too far from la city, traffic back and forth was not over congested to compare with some other heavily dense city. breakfast area was small, seating capacities were not enough and auto dispenser coffee and hot water did not have good coffee and was emptied one morning. foods for continental breakfast items  were far less compare to others hotel "
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,3/2/23,HOTEL,"{""overall"": 1.0, ""roomcleanliness"": 3.0, ""service"": 4.0, ""roomcomfort"": 1.0, ""hotelcondition"": 1.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",hgtv fixer upper,"the lobby was a mess, the room had equipment that was noisey and was not working well. the beakfast was ok but not a very small for a lunch room. "
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,3/2/23,HOTEL,"{""overall"": 3.0, ""roomcleanliness"": 4.0, ""service"": 4.0, ""roomcomfort"": 0.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 3.0, ""communication"": 0.0, ""ecofriendliness"": 3.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,hotel itself was nice and clean but very loud (located right on an interstate exit so lots of traffic noise) and there was no internet in our room.  we tried to connect but the signal wasn't strong enough on any of our device 
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,3/2/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 5.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,"very clean,staff are friendly,breakfast are excellent.easy access to the freeway."
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,3/2/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 0.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 4.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,staff is super helpful. i have never seen such a superb staff in any other hotel.
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,3/2/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 5.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,"a clean, beautiful property! this is our second time to stay her and we will return! great location!"
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,3/2/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 0.0, ""service"": 0.0, ""roomcomfort"": 0.0, ""hotelcondition"": 0.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2/8/24,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,good location
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,3/2/24,HOTEL,"{""overall"": 4.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 5.0, ""communication"": 0.0, ""ecofriendliness"": 5.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,buen parqueo y limpio 
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,3/14/24,HOTEL,"{""overall"": 2.0, ""roomcleanliness"": 3.0, ""service"": 3.0, ""roomcomfort"": 0.0, ""hotelcondition"": 0.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,old rooms. paid for suit didn’t get one. 
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2/24/24,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 3.0, ""communication"": 0.0, ""ecofriendliness"": 5.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,"such a beautiful, well kept property and cheap kleenex and toilet paper.  come on guys, get up off the money - have been in the business too long - do not nickle and dime a property when there is so much competition out there.  it does not cost that much more to go first class.   so easy to get on and off the tollway - a breeze for traveling.  made it home to sa in 4 hours.    "
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,3/28/24,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 5.0, ""communication"": 0.0, ""ecofriendliness"": 5.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,muy buena regresaria
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,8/1/23,HOTEL,"{""overall"": 1.0, ""roomcleanliness"": 3.0, ""service"": 1.0, ""roomcomfort"": 0.0, ""hotelcondition"": 3.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 4.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,the front desk personnel they we’re rude he was saying talk with his manager but manager didn’t show up because we booked through expedia
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,3/27/24,HOTEL,"{""overall"": 3.0, ""roomcleanliness"": 3.0, ""service"": 4.0, ""roomcomfort"": 0.0, ""hotelcondition"": 3.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,3/27/24,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,enjoyed my 5 hour stay. 
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2/5/24,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,great hotel
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2/5/24,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 5.0, ""communication"": 0.0, ""ecofriendliness"": 5.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,helpful staff.
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,12/5/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 5.0, ""communication"": 0.0, ""ecofriendliness"": 5.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,"would recommend to anyone wanting to stay near cannery row. easy parking, good breakfast, large and clean rooms "
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,12/5/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 5.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,"cute, clean and great service! the room was spotless and the hotel was close to everything!"
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,4/23/24,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 4.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 4.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,1/27/24,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,5/11/23,HOTEL,"{""overall"": 1.0, ""roomcleanliness"": 1.0, ""service"": 2.0, ""roomcomfort"": 0.0, ""hotelcondition"": 2.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,5/11/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,"we liked the location which was convenient to walk around to see the sights. the hotel and rooms looked to be recently updated and was very clean. the front desk staff were efficient, friendly and helpful."
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,11/21/23,HOTEL,"{""overall"": 3.0, ""roomcleanliness"": 3.0, ""service"": 3.0, ""roomcomfort"": 2.0, ""hotelcondition"": 2.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",위치빼고는 딱히...,"일단 단점만 말하겠습니다.
방음 진짜 안됨. 옆방 목소리가 라이브로 다 들림.
슬리퍼 없음. 엘레베이터가 작음. 
4성급 호텔치곤 우리나라 모텔 수준.

장점.
위치, 위치, 위치, 위치, 위치, 위치, "
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,3/2/23,HOTEL,"{""overall"": 4.0, ""roomcleanliness"": 3.0, ""service"": 4.0, ""roomcomfort"": 3.0, ""hotelcondition"": 3.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",空港からのシャトルバスがホテル前に停まる,"フィミチーノ空港↔︎ホテルのシャトルバス利便性また、テルミニ駅にも徒歩3分の距離で、ホテルを拠点にローマ観光するには最適です。
但し価格重視で選んだためか、部屋は狭く、景観はng🙅‍♂️でした...
"
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,3/2/23,HOTEL,"{""overall"": 4.0, ""roomcleanliness"": 4.0, ""service"": 4.0, ""roomcomfort"": 0.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 4.0, ""communication"": 0.0, ""ecofriendliness"": 4.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,3/2/23,HOTEL,"{""overall"": 4.0, ""roomcleanliness"": 4.0, ""service"": 4.0, ""roomcomfort"": 4.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,right near the train station and larger than expected.
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,3/2/23,HOTEL,"{""overall"": 3.0, ""roomcleanliness"": 4.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 4.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,"das bestechendste war die freundlichkeit, offenheit und bemühtheit des personals! selten so erlebt! vielen dank für alles! 
auf wunsch wird sogar glutenfreies frühstück serviert! 
das w-lan ist sehr instabil.
etwas unangenehm waren die gerüche; von fettgeruch bis abgestandener zigarettenrauch. dies war nur bei tag und nacht geöffnetem fenster und raumdeo aushaltbar. "
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,3/2/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 4.0, ""service"": 4.0, ""roomcomfort"": 0.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 4.0, ""communication"": 0.0, ""ecofriendliness"": 4.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,price excellent
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,3/2/23,HOTEL,"{""overall"": 4.0, ""roomcleanliness"": 4.0, ""service"": 4.0, ""roomcomfort"": 4.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,"nice clean room,,but only problem was to  close to a main street  that has alot of  traffic you can hear inside the room"
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,3/2/23,HOTEL,"{""overall"": 4.0, ""roomcleanliness"": 4.0, ""service"": 4.0, ""roomcomfort"": 0.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 4.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,"very clean an comfortable bed , had a nice stay very close to river boat an other restaurants would definitely stay there again"
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,6/30/23,HOTEL,"{""overall"": 2.0, ""roomcleanliness"": 0.0, ""service"": 0.0, ""roomcomfort"": 0.0, ""hotelcondition"": 0.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,"i will never stay at this resort again. firstly they wouldn't give me the teacher discount or upgraded room because i booked through expedia even though i paid the hotel directly. the pool was closed for 3 out of 4 days we were there, plus the pool is indoor and no sunshine. the laundry room was a joke. filthy. filthy. filthy. so  discusting i didn't do my laundry because i didn't want my clothes in the washer or dryer. the staff were always on their phones and the room phone didn't work, which i told them the first day we were there and it never was replaced. i'm very disappointed. "
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,3/2/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 5.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,we had a wonderful time here it is close to cannery row and the staff is very nice.
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,3/2/23,HOTEL,"{""overall"": 5.0, ""roomcleanliness"": 5.0, ""service"": 5.0, ""roomcomfort"": 0.0, ""hotelcondition"": 5.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 5.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,"the hotel was very nice. super clean. the bed was amazing. we only stayed one night as we travelled through the area, but it was great."
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,3/2/23,HOTEL,"{""overall"": 2.0, ""roomcleanliness"": 0.0, ""service"": 0.0, ""roomcomfort"": 0.0, ""hotelcondition"": 0.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 0.0, ""communication"": 0.0, ""ecofriendliness"": 0.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,3/2/23,HOTEL,"{""overall"": 4.0, ""roomcleanliness"": 4.0, ""service"": 4.0, ""roomcomfort"": 0.0, ""hotelcondition"": 4.0, ""roomquality"": 0.0, ""convenienceoflocation"": 0.0, ""neighborhoodsatisfaction"": 0.0, ""valueformoney"": 0.0, ""roomamenitiesscore"": 3.0, ""communication"": 0.0, ""ecofriendliness"": 4.0, ""checkin"": 0.0, ""onlinelisting"": 0.0, ""location"": 0.0}",,i don't like the pet fee.  too much money!
